23324	16	25326148	25326230	+
23302	16	25769393	25769520	+
23300	16	25769701	25769788	+
23306	16	33888867	33888948	-
23345	17	4838058	4838148	-
23390	17	4842321	4842429	-
23485	17	22136634	22136718	-
23321	17	29869976	29870058	+
22766	17	49371490	49371585	-
23351	18	16559970	16560056	-
25246	18	49071550	49071645	+
23234	19	7105749	7105836	+
23325	19	7119664	7119770	+
23398	19	9696745	9696894	-
23380	19	10508738	10508813	+
22760	19	31655814	31655902	+
24562	19	37473007	37473110	-
23332	19	39803808	39803930	+
22771	20	14556679	14556778	-
22763	20	14558871	14558957	-
23344	20	19649314	19649397	-
23389	20	19650583	19650681	-
23386	20	26163822	26163906	-
23319	20	40038134	40038216	-
23317	21	4647506	4647581	+
23361	21	33258867	33258946	+
25227	21	38083806	38083895	+
23277	22	2961333	2961421	+
23294	22	2968299	2968404	+
23281	22	2976265	2976354	+
23331	22	9858446	9858543	+
25232	22	15046697	15046776	+
22770	22	16708656	16708739	+
23246	22	21150985	21151071	+
22773	22	29126571	29126668	-
22772	22	29126805	29126893	-
23392	22	29127113	29127189	-
23394	22	29482401	29482498	-
23391	22	29482635	29482723	-
23393	22	29482943	29483018	-
23342	23	5140683	5140766	-
23242	23	5178720	5178825	-
23322	23	15583878	15584006	+
23348	23	15698130	15698256	-
23348	23	15919753	15919879	-
23237	23	16238007	16238102	-
22755	23	20991077	20991174	+
23383	23	22587077	22587158	+
23382	23	22587208	22587293	+
23091	23	22588863	22588944	+
23289	23	23088981	23089077	-
23239	23	26169325	26169438	-
23238	23	26169646	26169742	-
24700	23	31202031	31202101	-
23296	23	31202174	31202263	-
22768	23	32052469	32052557	+
22762	23	33735683	33735788	+
23251	23	33777593	33777684	+
23251	23	35212799	35212890	-
22762	23	35254646	35254751	-
23288	24	12948590	12948726	-
23320	24	23036010	23036126	+
25234	24	24847536	24847626	+
23350	24	28811070	28811197	+
23350	24	29270647	29270774	-
25244	24	33517840	33517902	+
23240	25	390924	391018	+
23399	25	11408446	11408531	-
23335	25	11408575	11408659	-
22769	25	21873583	21873655	+
24994	25	26624555	26624652	-
23352	25	28789401	28789505	-
23247	25	30912063	30912163	-
23304	Zv7_NA1201	31901	31985	-
23268	Zv7_NA1201	32018	32104	-
23271	Zv7_NA1201	32137	32289	-
23267	Zv7_NA1201	32382	32470	-
23264	Zv7_NA1201	32540	32622	-
23261	Zv7_NA1201	32646	32783	-
23372	Zv7_NA1457	37526	37651	-
22910	Zv7_NA200	33800	33900	-
23464	Zv7_NA2767	967	1047	+
23444	Zv7_NA2767	1379	1510	+
23445	Zv7_NA2767	2373	2504	+
23435	Zv7_NA2767	2540	2621	+
23452	Zv7_NA2767	3004	3085	+
23436	Zv7_NA2767	3145	3226	+
23446	Zv7_NA3962	1863	1994	+
22912	Zv7_NA3962	2037	2132	+
23299	Zv7_NA4696	7221	7309	-
24995	Zv7_NA5105	1306	1374	-
23468	Zv7_NA5847	2648	2728	+
23250	Zv7_NA65	466788	466871	-
23362	Zv7_NA787	1888	1967	+
23489	Zv7_NA834	57939	58019	-
23354	Zv7_NA852	49960	50050	+
23262	Zv7_NA884	159023	159105	+
23265	Zv7_NA884	159132	159218	+
23305	Zv7_NA884	159675	159769	+
25230	Zv7_NA929	86350	86438	-
22764	Zv7_scaffold2501	29129	29224	-
22776	Zv7_scaffold2597	30606	30716	-
23375	Zv7_scaffold2612	43938	44035	+
23411	Zv7_scaffold2612	45590	45688	+
23282	Zv7_scaffold2628	363	444	-
23292	Zv7_scaffold2628	6885	6972	-
23278	Zv7_scaffold2628	7100	7197	-
23282	Zv7_scaffold2628	69142	69223	-
23292	Zv7_scaffold2628	75664	75751	-
23278	Zv7_scaffold2628	75879	75976	-
23235	Zv7_scaffold2643	413141	413240	-
23228	Zv7_scaffold2643	504151	504274	-
23235	Zv7_scaffold2643	504373	504472	-
22459	HHV507799	41471	41536	+
22460	HHV507799	42848	42912	+
22461	HHV507799	42966	43030	+
25027	HHV507799	139076	139154	+
25028	HHV507799	139220	139295	+
22462	HHV507799	139346	139415	+
25450	HHV507799	139507	139584	+
25029	HHV507799	139661	139749	+
25451	HHV507799	139776	139874	+
25452	HHV507799	139894	139995	+
25030	HHV507799	140016	140107	+
25453	HHV507799	145932	146050	+
25031	HHV507799	146425	146510	+
25032	HHV507799	146759	146840	+
25033	HHV507799	146946	147032	+
25034	HHV507799	147304	147393	+
25035	HHV507799	147524	147609	+
25036	HHV507799	147888	147970	+
25454	HHV507799	148198	148290	+
25455	HHV507799	148319	148417	+
25037	HHV507799	148512	148597	+
25038	HHV507799	148731	148815	+
22463	HHV507799	152745	152806	+
24538	scaffold_1	5701023	5701108	+
24540	scaffold_1	5701157	5701232	+
24542	scaffold_1	5701295	5701375	+
24544	scaffold_1	5701650	5701712	+
24546	scaffold_1	5701804	5701866	+
24518	scaffold_10	985047	985129	+
24583	scaffold_100	254537	254615	-
24585	scaffold_100	350405	350474	-
24751	scaffold_103	231911	231989	-
24749	scaffold_103	232138	232217	-
24747	scaffold_103	232663	232744	-
24673	scaffold_104	237313	237401	+
24643	scaffold_11	607880	607970	+
24575	scaffold_11	1588457	1588529	+
24573	scaffold_11	1588727	1588800	+
24656	scaffold_113	576744	576821	+
24765	scaffold_119	784663	784760	-
24577	scaffold_12	2363674	2363749	-
24660	scaffold_120	114030	114107	-
24721	scaffold_122	518677	518764	+
24723	scaffold_122	519071	519170	+
24719	scaffold_122	520267	520345	+
24685	scaffold_124	65201	65287	+
24664	scaffold_13	2236040	2236126	+
24662	scaffold_13	2238140	2238238	+
24641	scaffold_139	10886	10965	+
24581	scaffold_139	491456	491554	-
24739	scaffold_141	714268	714349	-
24737	scaffold_141	715228	715305	-
24735	scaffold_141	715438	715517	-
24607	scaffold_147	354659	354734	-
24609	scaffold_147	355844	355926	-
24611	scaffold_147	356018	356094	-
24694	scaffold_150	149548	149626	+
24705	scaffold_156	196466	196550	-
24689	scaffold_156	196702	196796	-
24548	scaffold_159	97271	97343	-
24650	scaffold_177	460829	460912	+
24779	scaffold_2	509159	509225	-
24771	scaffold_2	900624	900715	+
24601	scaffold_2	2379879	2379962	-
24619	scaffold_2	2566819	2566894	+
24625	scaffold_22	1954361	1954456	-
24741	scaffold_241	338564	338642	+
24563	scaffold_242	411937	412018	-
24565	scaffold_242	412093	412164	-
24617	scaffold_243	346155	346233	+
24615	scaffold_243	346405	346472	+
24613	scaffold_243	388998	389073	+
24703	scaffold_2477	11701	11788	-
24679	scaffold_25	1360049	1360133	-
24589	scaffold_26	667380	667474	-
24591	scaffold_26	669402	669489	-
24645	scaffold_260	284139	284209	+
24696	scaffold_261	162269	162352	-
24681	scaffold_264	301302	301376	+
24635	scaffold_27	1718125	1718197	+
24567	scaffold_271	308495	308580	+
24530	scaffold_29	256624	256709	-
24658	scaffold_30	61331	61397	-
24757	scaffold_302	60367	60448	+
24675	scaffold_311	87335	87422	+
24725	scaffold_3113	9349	9425	+
24587	scaffold_325	6878	6956	-
24701	scaffold_325	252473	252546	+
24698	scaffold_325	252677	252747	+
24558	scaffold_3295	7522	7596	+
24593	scaffold_3560	3627	3703	+
24532	scaffold_37	979843	979929	-
24745	scaffold_37	1018297	1018362	-
24560	scaffold_37	1520143	1520244	-
24709	scaffold_371	89490	89615	-
24711	scaffold_371	89646	89722	-
25429	scaffold_39	595208	595319	+
24627	scaffold_4	166105	166176	+
24671	scaffold_41	523704	523772	+
24755	scaffold_41	599559	599660	+
24773	scaffold_41	760447	760517	+
24781	scaffold_41	1140061	1140157	+
24677	scaffold_413	142282	142369	-
24777	scaffold_42	1183638	1183726	-
24775	scaffold_42	1183810	1183880	-
24637	scaffold_43	1123743	1123829	-
24639	scaffold_43	1123969	1124051	-
24621	scaffold_44	1155538	1155603	+
24553	scaffold_45	756097	756188	-
24652	scaffold_45	1006073	1006144	-
24633	scaffold_46	1305594	1305679	+
24666	scaffold_49	278273	278356	+
24579	scaffold_49	988579	988641	+
24683	scaffold_5	1799230	1799311	-
24536	scaffold_5	2013139	2013220	-
24623	scaffold_5	2155902	2155984	-
24687	scaffold_50	997438	997523	-
24654	scaffold_511	35509	35581	+
24731	scaffold_52	1213142	1213210	-
24522	scaffold_523	87833	87912	-
24668	scaffold_54	499969	500051	-
24524	scaffold_55	1231315	1231388	-
24647	scaffold_56	837841	837922	-
24516	scaffold_6	1249743	1249831	+
24715	scaffold_6	2072097	2072159	+
24713	scaffold_6	2072541	2072614	+
24707	scaffold_6	2078442	2078511	+
24569	scaffold_61	1182288	1182377	-
24571	scaffold_61	1182459	1182556	-
24727	scaffold_64	511507	511591	-
24603	scaffold_66	130465	130548	-
24605	scaffold_66	161433	161517	-
24514	scaffold_66	778738	778821	-
24767	scaffold_66	779014	779092	-
24729	scaffold_68	826942	827017	+
24629	scaffold_68	1043549	1043617	+
24717	scaffold_7	592866	592938	-
24551	scaffold_7484	4886	4981	+
24743	scaffold_8	569930	570002	-
24763	scaffold_8	1590290	1590361	-
24761	scaffold_8	1590530	1590631	-
24759	scaffold_8	1590773	1590842	-
24534	scaffold_80	1083107	1083183	+
24526	scaffold_81	979895	979963	+
24528	scaffold_81	980178	980254	+
24725	scaffold_83	92347	92423	+
24595	scaffold_86	820227	820326	-
24597	scaffold_86	820785	820857	-
24599	scaffold_86	821469	821545	-
24733	scaffold_88	11861	11934	+
24753	scaffold_9	497283	497377	-
24769	scaffold_9	2572423	2572508	-
24555	scaffold_9069	2216	2288	-
24520	scaffold_93	746540	746639	-
24593	scaffold_95	336112	336188	+
24631	scaffold_99	697297	697369	+
27680	1	312691	312787	+
27732	1	556211	556294	+
22630	1	1147520	1147617	-
22559	1	3235312	3235392	+
22558	1	3236329	3236417	+
27704	1	5735270	5735359	+
27672	1	5887350	5887439	+
27419	1	7266960	7267058	-
27777	1	21990299	21990400	-
27726	1	25165359	25165422	-
27779	1	28529937	28530015	+
22560	1	34895687	34895770	+
27774	1	48126457	48126547	+
22561	1	48192659	48192758	+
27656	1	51158137	51158222	+
22562	1	51372282	51372350	-
27766	1	51777702	51777802	-
27830	1	53732443	53732525	+
25011	1	59948701	59948793	-
27669	1	61691788	61691877	+
22563	1	73421272	73421347	+
22564	1	73422101	73422185	+
27813	1	73750825	73750930	+
27814	1	73752485	73752590	+
27773	1	87161021	87161124	+
27900	1	97200876	97200960	-
22565	1	102424333	102424413	+
22566	1	102425086	102425169	+
22567	1	102457647	102457736	+
22568	1	105930213	105930275	+
27826	1	108216426	108216516	+
22569	1	114216027	114216124	+
22569	1	114218422	114218519	+
22570	1	114218926	114219024	+
27337	1	130934884	130934988	+
27899	1	135141607	135141690	-
27738	1	137743231	137743296	+
27784	1	140966218	140966317	+
27824	1	143453192	143453290	-
27711	1	144114537	144114627	+
27629	1	149148336	149148421	-
22571	1	152248070	152248147	-
22572	1	152248183	152248269	-
22573	1	152248306	152248403	-
22574	1	152248492	152248572	-
22575	1	152248626	152248718	-
22576	1	152248781	152248865	-
27831	1	160786664	160786766	+
22577	1	173700351	173700434	-
22578	1	173700493	173700575	-
27727	1	179480925	179481018	-
27795	1	185296332	185296413	+
27740	1	192585867	192585960	+
27747	1	194622059	194622155	-
27676	1	199256187	199256266	+
27793	1	200158576	200158669	-
27838	2	475530	475627	+
27745	2	1721334	1721406	+
27720	2	3173520	3173591	-
25460	2	3583690	3583779	+
27790	2	3751023	3751096	-
22579	2	4467516	4467592	+
22580	2	8765687	8765773	-
27860	2	14046710	14046786	+
27744	2	19733987	19734047	-
25015	2	21671961	21672029	+
27731	2	22663909	22664001	-
25010	2	23068877	23068960	-
27768	2	24751266	24751360	+
22581	2	32053543	32053610	-
27820	2	32584271	32584371	-
22582	2	32586149	32586242	-
27700	2	40218775	40218871	-
22583	2	40745148	40745243	-
27809	2	41377973	41378078	-
27683	2	45452355	45452433	+
22584	2	45549176	45549259	+
27836	2	62758708	62758784	-
27850	2	63666692	63666766	-
27874	2	69711200	69711298	+
27857	2	77319215	77319307	+
27858	2	77321253	77321345	+
25461	2	78310844	78310925	-
27690	2	79848153	79848229	+
27691	2	79850282	79850358	+
22585	2	85892470	85892555	+
22586	2	86506451	86506520	-
27839	2	90603851	90603955	+
27897	2	94915366	94915454	+
27764	2	96361604	96361703	-
22587	2	105670357	105670443	-
22588	2	105673483	105673567	-
27673	2	106946892	106946964	-
27631	2	116867241	116867310	+
22589	2	118524157	118524252	+
27800	2	118527168	118527243	+
27643	2	121223340	121223409	-
27644	2	121225097	121225166	-
27888	2	122244446	122244515	+
27816	2	136620145	136620230	+
27426	2	141373919	141374028	-
22591	2	148331598	148331684	-
22590	2	148337263	148337326	-
27862	2	151547087	151547183	+
22593	3	280139	280245	-
22592	3	282807	282912	-
28548	3	288214	288302	-
27420	3	288216	288301	+
27828	3	3714988	3715089	+
27884	3	7712006	7712104	+
27722	3	14173147	14173241	-
27890	3	15591886	15591974	-
22594	3	19924487	19924561	+
22595	3	19924793	19924897	+
27730	3	23001998	23002095	+
27674	3	24011306	24011380	-
25459	3	32679710	32679821	-
27803	3	35031812	35031912	+
27876	3	36895820	36895922	+
27739	3	38893084	38893150	+
27859	3	44732913	44732971	+
27822	3	48111389	48111472	+
27413	3	58701686	58701785	-
27743	3	60428131	60428184	-
27775	3	65613516	65613581	+
27760	3	76659763	76659835	+
27769	3	78289128	78289225	-
27408	3	78710207	78710316	+
27798	3	81937337	81937409	-
22596	3	85102239	85102310	+
22597	3	85126853	85126924	+
27336	3	99798387	99798481	+
22598	3	110384933	110385016	-
22599	3	110390439	110390514	-
22600	4	232949	233048	+
27662	4	1226474	1226570	-
27706	4	1891993	1892089	+
27409	4	2687396	2687485	+
22900	4	3970047	3970131	-
22601	4	3970228	3970311	-
22602	4	3970359	3970439	-
27912	4	4048689	4048759	-
27911	4	4049055	4049130	-
27421	4	8572345	8572454	-
27840	4	10640690	10640774	+
27815	4	11023002	11023097	-
27882	4	11666887	11666991	-
27648	4	12563649	12563721	-
27682	4	13536589	13536657	-
27848	4	16712627	16712731	-
27650	4	30660577	30660680	-
27705	4	40379665	40379734	+
27868	4	45051725	45051825	+
27898	4	47863649	47863731	+
27818	4	49672436	49672528	+
27841	4	51588988	51589077	+
27762	4	52619171	52619258	-
25002	4	58651314	58651385	+
25003	4	58651576	58651640	+
27905	4	58651698	58651778	+
22603	4	58651879	58651945	+
25004	4	58652214	58652282	+
25014	4	58652350	58652422	+
27896	4	60285286	60285362	-
27719	4	61722590	61722663	+
27681	4	64895966	64896053	-
25008	4	65844695	65844767	+
22604	4	77774698	77774806	-
27678	4	79189648	79189738	+
27785	4	82234261	82234337	-
22605	4	91906889	91906971	-
27910	4	92169271	92169399	-
27767	4	92587438	92587539	-
27735	4	92718271	92718364	+
27902	5	996847	996937	-
27867	5	2488503	2488591	+
27851	5	3878870	3878962	+
27642	5	9074445	9074512	-
27422	5	11171642	11171751	-
27746	5	16920987	16921088	+
27895	5	18252173	18252252	-
27811	5	25027902	25027970	-
27796	5	30170145	30170224	+
27695	5	30615451	30615539	+
27804	5	33777662	33777741	-
27640	5	40282495	40282575	-
27827	5	41656800	41656892	+
27892	5	42365934	42366017	+
27893	5	47604931	47605006	+
22606	5	53206814	53206911	+
27863	5	54133078	54133163	-
27653	5	57724751	57724817	-
27717	5	58712377	58712463	+
27759	5	58997736	58997835	-
27802	5	60283968	60284072	-
27787	5	60576033	60576121	-
27654	6	3677284	3677350	+
27864	6	11560478	11560546	-
27666	6	13488312	13488410	-
27702	6	16899106	16899180	-
22607	6	20487964	20488044	-
25001	6	22813068	22813156	+
27757	6	24237813	24237908	+
24997	6	24570060	24570164	+
27718	6	29566734	29566810	+
27812	6	34084308	34084404	-
27906	7	1263807	1263894	-
27633	7	1330064	1330139	-
27778	7	5419755	5419852	-
28549	7	6562728	6562813	-
27414	7	6812244	6812353	+
27679	7	11205574	11205660	-
27742	7	14764187	14764287	-
27799	7	17384289	17384387	-
22608	7	17389048	17389157	-
27645	7	17931020	17931119	+
27821	7	20421062	20421145	-
27667	7	20783298	20783375	-
25007	7	23901124	23901188	+
27880	7	23909930	23910017	+
27657	7	25245058	25245146	+
27627	7	25293057	25293161	+
27675	7	25926968	25927029	+
22609	7	32228150	32228231	+
27710	7	36625855	36625928	+
22610	8	2001561	2001664	+
22611	8	2001750	2001838	+
27894	8	3838453	3838555	-
22612	8	4732773	4732880	+
28551	8	4739550	4739659	+
27807	8	5165871	5165944	-
27712	8	5554872	5554966	-
27696	8	7759515	7759593	+
27737	8	7813654	7813756	+
27687	8	12398260	12398347	-
22613	8	13210193	13210288	+
27665	8	17168146	17168224	-
27852	8	17523212	17523292	-
27698	8	19191144	19191231	+
27748	8	20445135	20445212	+
27671	8	21475759	21475823	-
27903	8	23417849	23417956	-
27636	8	24908387	24908488	+
27758	8	25397767	25397866	-
27907	8	29051918	29051993	-
27708	9	1883593	1883649	+
27788	9	5933148	5933218	+
27689	9	6031748	6031831	+
27684	9	6277070	6277162	+
27652	9	6500392	6500476	+
27829	9	8226405	8226477	+
27417	9	11743528	11743637	+
27853	9	14978306	14978403	-
27734	9	15430499	15430602	-
27846	9	16721831	16721921	-
27340	9	21966405	21966517	-
27776	9	23692587	23692675	+
22614	9	23742791	23742884	-
22615	9	23742966	23743056	-
27741	9	24500772	24500861	-
27845	9	25014275	25014342	-
27885	9	25115521	25115617	-
27753	10	222478	222537	-
27771	10	742918	742988	-
27701	10	1395848	1395943	+
27886	10	1926428	1926525	+
22616	10	5209724	5209808	-
27649	10	6651001	6651074	+
22617	10	6651274	6651374	+
27832	10	11373903	11373991	+
24998	10	12334922	12334991	+
27806	10	14823390	14823454	-
22618	10	14823525	14823623	-
27688	10	16350472	16350560	+
27763	10	17701564	17701652	+
27792	10	18568987	18569060	+
27825	10	19149635	19149727	+
27808	10	20000338	20000429	-
27723	10	21236745	21236818	+
22619	10	22146245	22146318	+
24999	10_random	11894	11963	-
27694	11	1243998	1244091	-
27724	11	1919446	1919540	-
22620	11	2023954	2024036	-
27881	11	9553017	9553079	+
27883	11	9633722	9633806	+
27713	11	12200275	12200370	+
27646	11	20363859	20363956	+
27634	11	20587341	20587444	-
27877	11	20641236	20641337	-
22621	11	21030641	21030735	+
27783	11	21458750	21458846	-
27637	12	738668	738738	+
27805	12	842924	843012	-
27761	12	2390252	2390337	-
22622	12	2809078	2809160	-
22623	12	2830742	2830829	-
22624	12	6301452	6301554	-
22625	12	6302497	6302583	-
22626	12	6302911	6303000	-
27879	12	8996102	8996191	+
27875	12	9044610	9044710	+
27647	12	9668820	9668914	-
27819	12	10938255	10938356	-
27624	12	13130851	13130948	+
27797	12	17010140	17010207	-
27786	13	1828160	1828243	+
22629	13	4322860	4322954	+
22628	13	4449242	4449319	+
22627	13	7555593	7555691	-
27916	13	8034158	8034273	-
27870	13	12212334	12212406	-
27904	13	12926221	12926297	-
27685	13	17399772	17399865	+
27686	13	17401478	17401571	+
27651	13	18532632	18532726	+
25000	14	759453	759535	+
25005	14	764271	764355	+
27873	14	3330762	3330854	-
27765	14	4937108	4937180	+
27625	14	5233361	5233450	+
27628	14	5817641	5817719	+
27693	14	6745553	6745645	+
27878	14	7801714	7801822	+
27725	14	8284308	8284393	+
27854	14	12895655	12895720	+
27638	14	12896507	12896577	-
27664	14	14876163	14876264	-
27801	14	15041201	15041302	-
22631	15	398720	398796	-
27341	15	399833	399953	-
22632	15	406313	406405	-
22633	15	408399	408481	-
27756	15	756494	756593	+
27817	15	769596	769666	+
27411	15	1296916	1296984	+
27861	15	2251403	2251505	+
27715	15	4729959	4730046	+
27754	15	5095750	5095809	+
28552	15	5760038	5760116	-
27855	15	5834671	5834773	+
27703	15	7810092	7810171	-
27721	15	10242915	10243005	+
27423	15	11747272	11747381	+
27791	17	2228319	2228414	+
25009	17	5339701	5339786	+
22638	17	5577817	5577901	+
22637	17	5667150	5667243	+
27843	17	6548914	6548992	+
22636	17	8431742	8431825	-
27424	17	8862951	8863060	+
27789	17	9510405	9510494	-
22635	17	10218497	10218587	+
22634	17	10220137	10220221	+
27837	18	734584	734664	+
27856	18	5840573	5840677	+
27635	18	6413289	6413373	+
27913	18	6423770	6423846	+
25006	18	6437296	6437391	+
27755	18	8798785	8798860	-
27733	18	9615233	9615328	-
27716	18	10216005	10216069	-
27655	18	10554160	10554232	-
22673	19	496983	497070	-
27782	19	625967	626073	-
27641	19	1690727	1690815	-
27660	19	1776157	1776232	-
27663	19	1782806	1782901	-
27339	19	5352096	5352195	-
27749	19	5527608	5527697	-
27780	19	5566318	5566387	-
25457	19	5823968	5824036	-
25458	19	5824123	5824207	-
27914	19	7144739	7144828	-
27909	19	7145027	7145120	-
27781	19	7194813	7194891	+
25456	19	7322072	7322168	+
27661	19	8800028	8800118	-
27668	19	9339013	9339079	-
27772	19	9363453	9363556	-
27632	20	964319	964403	-
27412	20	1396012	1396085	-
25012	20	2599334	2599424	-
27692	20	4894122	4894203	+
22639	20	8107831	8107901	+
27865	20	8109136	8109213	+
22640	20	8119054	8119149	+
27835	20	8632244	8632343	-
28553	20	8681782	8681879	+
27891	20	9654914	9655009	-
27697	20	12664073	12664164	-
27770	20	13129454	13129544	+
27729	20	13872249	13872334	+
27714	21	1720026	1720132	-
27887	21	2359869	2359946	+
25016	21	2580812	2580895	-
22641	21	2583317	2583403	-
22642	21	2585642	2585726	-
22643	21	3251514	3251622	-
22644	23	2510331	2510423	+
27810	23	3067920	3068021	+
22646	23	4663912	4663975	+
22647	23	4664051	4664129	+
22648	23	5248414	5248509	+
22649	23	5249637	5249725	+
27872	23	5325254	5325329	-
27849	24	25236	25306	-
27677	24	2043673	2043749	+
27901	24	3207751	3207840	+
22650	24	3372894	3372973	+
22651	24	3380993	3381064	+
27425	24	4209057	4209166	+
27833	24	5271413	5271499	-
27834	24	5273293	5273379	-
27750	24	5433864	5433950	-
22652	24	5684900	5684983	+
22653	24	5685637	5685710	+
27707	25	1490876	1490968	+
27842	25	1568659	1568740	+
22654	26	1442697	1442779	-
22655	26	1442897	1442979	-
22656	26	1925942	1926037	-
27889	26	2086591	2086691	-
22657	26	2511658	2511746	-
22658	26	2512569	2512648	-
22659	26	2896047	2896142	+
27752	26	3455234	3455324	+
22660	27	3553097	3553191	+
27823	27	3899720	3899798	+
27349	28	1055204	1055280	+
25013	28	1784394	1784467	+
27728	28	1817973	1818079	+
27869	28	2555498	2555592	+
27699	28	2706112	2706182	+
27639	28	2707379	2707460	+
24996	28	2709362	2709449	+
22661	28	4436025	4436119	-
27866	28_random	3195	3273	-
27751	E22C19W28_E50C23	187325	187414	-
27908	Un_random	379304	379377	-
27416	Un_random	419967	420053	-
27626	Un_random	9521375	9521457	-
22672	Un_random	12066796	12066872	-
27910	Un_random	14731534	14731662	+
25462	Un_random	24327424	24327505	-
27736	Un_random	26716756	26716849	+
22674	Un_random	27776456	27776563	-
22671	Un_random	38163821	38163930	+
27844	Un_random	50031798	50031876	+
27670	Z	75709	75799	+
22669	Z	649337	649413	+
27709	Z	15789429	15789502	+
25017	Z	16040613	16040698	-
27915	Z	16040763	16040856	-
27794	Z	16041927	16041998	-
27659	Z	18238506	18238570	+
22662	Z	28037874	28037952	+
27871	Z	32054387	32054478	-
27630	Z	34315854	34315939	+
27338	Z	34596479	34596567	+
22664	Z	39554766	39554874	-
22665	Z	41157406	41157491	+
22666	Z	41157642	41157738	+
22667	Z	41158175	41158242	+
27415	Z	44167486	44167595	-
22675	Z	59286315	59286401	+
27847	Z	61446154	61446243	-
27410	Z	64990795	64990872	+
27418	Z	64993986	64994070	+
27658	Z	68835650	68835747	-
22668	Z	71882171	71882264	-
23049	HEHCMVCG	27642	27709	+
23050	HEHCMVCG	49493	49567	-
24990	HEHCMVCG	103087	103152	+
23051	HEHCMVCG	163187	163253	+
24989	HEHCMVCG	195149	195232	+
23053	HEHCMVCG	196060	196125	+
23054	HEHCMVCG	196189	196253	+
23055	HEHCMVCG	215245	215314	-
23056	HEHCMVCG	215447	215536	-
23057	HEHCMVCG	220470	220539	-
26726	1	20229	20366	+
21767	1	1092347	1092441	+
22146	1	1093106	1093195	+
23024	1	1094248	1094330	+
24862	1	3467119	3467214	-
21701	1	9134314	9134423	-
26715	1	19096152	19096229	-
26753	1	21187394	21187512	-
24863	1	34907787	34907882	-
22158	1	40992614	40992705	+
22145	1	40995543	40995631	+
21544	1	65296705	65296779	-
26760	1	68421789	68421881	-
21903	1	71305902	71305987	-
26015	1	94084976	94085055	+
21874	1	98284214	98284315	-
24864	1	100519385	100519452	+
21674	1	109943038	109943112	+
25061	1	117015894	117015972	+
26143	1	117438788	117438873	+
24865	1	149784896	149784991	+
25994	1	152432765	152432843	-
24866	1	153431592	153431687	+
24867	1	153582765	153582860	-
21886	1	154656757	154656845	-
25576	1	155172547	155172660	-
24868	1	160578960	160579054	+
26089	1	164390604	164390659	-
26799	1	166234522	166234588	+
24869	1	166611386	166611483	+
26720	1	169337493	169337571	-
21718	1	170374561	170374670	-
21709	1	170380298	170380407	-
24430	1	175265122	175265204	-
26788	1	191372256	191372336	+
21703	1	197094625	197094734	-
21717	1	197094796	197094905	-
26684	1	200044362	200044453	+
22216	1	203684053	203684149	-
22144	1	206041820	206041907	-
21546	1	206042411	206042491	-
21713	1	207672101	207672210	+
21719	1	218357818	218357927	-
21907	1	218358122	218358206	-
26805	1	218440503	218440584	-
25074	1	222511329	222511466	-
26638	1	229222197	229222293	-
27607	1	234082923	234082983	-
25067	2	25405013	25405094	-
24870	2	32610724	32610817	+
24871	2	47458318	47458413	+
21721	2	56063606	56063715	-
21720	2	56069589	56069698	-
26017	2	56081353	56081434	-
26710	2	70333554	70333641	-
26727	2	114057006	114057143	-
26699	2	132731009	132731123	-
21867	2	136139437	136139518	+
26131	2	175740607	175740683	-
21700	2	176723277	176723386	+
26744	2	177173954	177174026	-
26755	2	180433808	180433880	-
24872	2	188870464	188870560	+
26743	2	189551063	189551132	+
26728	2	207842244	207842393	-
26738	2	212999232	212999329	-
21528	2	218975613	218975689	+
22189	2	219574611	219574674	-
21883	2	219867077	219867166	-
26742	2	232286268	232286352	+
27430	2	232465196	232465252	-
24873	2	232745607	232745701	+
21898	2	241044091	241044179	+
26008	3	10411173	10411246	-
24874	3	15890282	15890360	+
22136	3	35760972	35761055	+
21527	3	37985899	37985975	+
21896	3	44130708	44130806	+
24875	3	44878384	44878477	+
26676	3	47866049	47866123	+
22832	3	49032585	49032671	-
21885	3	49033055	49033146	-
24876	3	50185763	50185856	+
21855	3	52277334	52277417	-
21872	3	52303275	52303364	-
26794	3	71673811	71673930	-
27017	3	75762604	75762699	+
24877	3	113314338	113314435	+
24878	3	115518012	115518106	-
21675	3	121597205	121597266	-
26784	3	126991937	126992085	-
26800	3	129563698	129563791	+
21858	3	161605070	161605167	+
21553	3	161605227	161605307	+
26761	3	165371953	165372038	-
27015	3	165541823	165541932	+
24879	3	169752336	169752431	+
24880	3	172307147	172307242	-
25060	3	185441887	185441971	+
26746	3	187987155	187987260	+
21530	3	189889263	189889348	+
26145	3	191030405	191030492	+
24881	3	196911452	196911548	+
26090	3	198885764	198885844	-
24882	4	333946	334041	+
26144	4	1957909	1958002	-
21539	4	8057928	8058008	-
26785	4	9166887	9167035	-
24883	4	10979549	10979643	+
21722	4	20138996	20139105	+
24884	4	24130913	24131011	-
26798	4	36104383	36104445	-
24885	4	38546048	38546143	+
26769	4	66825137	66825241	+
24886	4	83893514	83893607	-
26752	4	102470482	102470594	-
24887	4	110629303	110629400	+
26151	4	112001187	112001252	-
22181	4	113788479	113788546	-
22180	4	113788609	113788676	-
22147	4	113788788	113788856	-
22179	4	113788968	113789035	-
22178	4	113789090	113789162	-
26736	4	114247468	114247560	+
24888	4	115797364	115797459	+
26758	4	148485231	148485319	-
24889	4	166526844	166526939	+
