1599	11679671	"An abundant class of tiny RNAs with probable regulatory roles in Caenorhabditis elegans"	Lau NC, Lim LP, Weinstein EG, Bartel DP	Science. 294:858-862(2001).
1836	19307293	"Computational and analytical framework for small RNA profiling by high-throughput sequencing"	Fahlgren N, Sullivan CM, Kasschau KD, Chapman EJ, Cumbie JS, Montgomery TA, Gilbert SD, Dasenko M, Backman TW, Givan SA, Carrington JC	RNA. 15:992-1002(2009).
1837	18492288	"MicroRNA-encoding long non-coding RNAs"	He S, Su H, Liu C, Skogerbo G, He H, He D, Zhu X, Liu T, Zhao Y, Chen R	BMC Genomics. 9:236(2008).
1838	18583537	"MicroRNA discovery and profiling in human embryonic stem cells by deep sequencing of small RNA libraries"	Bar M, Wyman SK, Fritz BR, Qi J, Garg KS, Parkin RK, Kroh EM, Bendoraite A, Mitchell PS, Nelson AM, Ruzzo WL, Ware C, Radich JP, Gentleman R, Ruohola-Baker H, Tewari M	Stem Cells. 26:2496-2505(2008).
1839	20224791	"Discovery of novel microRNAs in female reproductive tract using next generation sequencing"	Creighton CJ, Benham AL, Zhu H, Khan MF, Reid JG, Nagaraja AK, Fountain MD, Dziadek O, Han D, Ma L, Kim J, Hawkins SM, Anderson ML, Matzuk MM, Gunaratne PH	PLoS One. 5:e9637(2010).
1840	18653800	"Deep sequencing of tomato short RNAs identifies microRNAs targeting genes involved in fruit ripening"	Moxon S, Jing R, Szittya G, Schwach F, Rusholme Pilcher RL, Moulton V, Dalmay T	Genome Res. 18:1602-1609(2008).
1841	18602455	"Identification of conserved microRNAs and their targets from Solanum lycopersicum Mill"	Zhang J, Zeng R, Chen J, Liu X, Liao Q	Gene. 423:1-7(2008).
1842	\N	"	Biasci D, Giudetti G, Barsacchi G, Andreazzoli M	Unpublished (2008).
1843	18760970	"Computational identification of novel microRNA homologs in the chimpanzee genome"	Baev V, Daskalova E, Minkov I	Comput Biol Chem. 33:62-70(2009).
1844	18651924	"In silico prediction and characterization of microRNAs from red flour beetle (Tribolium castaneum)"	Singh J, Nagaraju J	Insect Mol Biol. 17:427-436(2008).
1845	18392875	"Analysis of the Tribolium homeotic complex: insights into mechanisms constraining insect Hox clusters"	Shippy TD, Ronshaugen M, Cande J, He J, Beeman RW, Levine M, Brown SJ, Denell RE	Dev Genes Evol. 218:127-139(2008).
1846	18571123	"Genome-wide mapping of conserved microRNAs and their host transcripts in Tribolium castaneum"	Luo Q, Zhou Q, Yu X, Lin H, Hu S, Yu J	J Genet Genomics. 35:349-355(2008).
1847	18596690	"MicroRNAs expressed by herpes simplex virus 1 during latent infection regulate viral mRNAs"	Umbach JL, Kramer MF, Jurak I, Karnowski HW, Coen DM, Cullen BR	Nature. 454:780-783(2008).
1848	19656888	"Analysis of human alphaherpesvirus microRNA expression in latently infected human trigeminal ganglia"	Umbach JL, Nagel MA, Cohrs RJ, Gilden DH, Cullen BR	J Virol. 83:10677-10683(2009).
1849	18678906	"An acutely and latently expressed herpes simplex virus 2 viral microRNA inhibits  expression of ICP34.5, a viral neurovirulence factor"	Tang S, Bertke AS, Patel A, Wang K, Cohen JI, Krause PR	Proc Natl Acad Sci U S A. 105:10931-10936(2008).
1850	17994087	"Evolution of genes and genomes on the Drosophila phylogeny"	Clark AG, Eisen MB, Smith DR, Bergman CM, Oliver B, Markow TA, Kaufman TC, Kellis M, Gelbart W, Iyer VN, Pollard DA, Sackton TB, Larracuente AM, Singh ND, Abad JP, Abt DN, Adryan B, Aguade M, Akashi H, Anderson WW, Aquadro CF, Ardell DH, Arguello R, Artie	Nature. 450:203-218(2007).
1851	18945293	"Annotation of 390 bovine miRNA genes by sequence similarity with other species"	Strozzi F, Mazza R, Malinverni R, Williams JL	Anim Genet. 40:125(2009).
1852	18849523	"In-depth characterization of the microRNA transcriptome in a leukemia progression model"	Kuchenbauer F, Morin RD, Argiropoulos B, Petriv OI, Griffith M, Heuser M, Yung E, Piper J, Delaney A, Prabhu AL, Zhao Y, McDonald H, Zeng T, Hirst M, Hansen CL, Marra MA, Humphries RK	Genome Res. 18:1787-1797(2008).
1853	18923076	"Mouse ES cells express endogenous shRNAs, siRNAs, and other Microprocessor-independent, Dicer-dependent small RNAs"	Babiarz JE, Ruby JG, Wang Y, Bartel DP, Blelloch R	Genes Dev. 22:2773-2785(2008).
1854	18684810	"Evolutionarily conserved function of a viral microRNA"	Seo GJ, Fink LH, O'Hara B, Atwood WJ, Sullivan CS	J Virol. 82:9823-9828(2008).
1855	18923441	"Identification of new microRNA genes and aberrant microRNA profiles in childhood  acute lymphoblastic leukemia"	Schotte D, Chau JC, Sylvester G, Liu G, Chen C, van der Velden VH, Broekhuis MJ, Peters TC, Pieters R, den Boer ML	Leukemia. 23:313-322(2009).
1856	19196333	"The deep evolution of metazoan microRNAs"	Wheeler BM, Heimberg AM, Moy VN, Sperling EA, Holstein TW, Heber S, Peterson KJ	Evol Dev. 11:50-68(2009).
1857	19196332	"Characterization of microRNAs in cephalochordates reveals a correlation between microRNA repertoire homology and morphological similarity in chordate evolution"	Dai Z, Chen Z, Ye H, Zhou L, Cao L, Wang Y, Peng S, Chen L	Evol Dev. 11:41-49(2009).
1858	18830242	"Early origins and evolution of microRNAs and Piwi-interacting RNAs in animals"	Grimson A, Srivastava M, Fahey B, Woodcroft BJ, Chiang HR, King N, Degnan BM, Rokhsar DS, Bartel DP	Nature. 455:1193-1197(2008).
1859	18952845	"Prediction of human miRNAs using tissue-selective motifs in 3' UTRs"	Chang YM, Juan HF, Lee TY, Chang YY, Yeh YM, Li WH, Shih AC	Proc Natl Acad Sci U S A. 105:17061-17066(2008).
1860	19096705	"Physcomitrella patens DCL3 is required for 22-24 nt siRNA accumulation, suppression of retrotransposon-derived transcripts, and normal development"	Cho SH, Addo-Quaye C, Coruh C, Arif MA, Ma Z, Frank W, Axtell MJ	PLoS Genet. 4:e1000314(2008).
1861	19068109	"High-throughput sequencing of Medicago truncatula short RNAs identifies eight new miRNA families"	Szittya G, Moxon S, Santos DM, Jing R, Fevereiro MP, Moulton V, Dalmay T	BMC Genomics. 9:593(2008).
1862	19767456	"Genome-wide Medicago truncatula small RNA analysis revealed novel microRNAs and isoforms differentially regulated in roots and nodules"	Lelandais-Briere C, Naya L, Sallet E, Calenge F, Frugier F, Hartmann C, Gouzy J, Crespi M	Plant Cell. 21:2780-2796(2009).
1863	19881953	"Modulation of LMP2A expression by a newly identified Epstein-Barr virus-encoded microRNA miR-BART22"	Lung RW, Tong JH, Sung YM, Leung PS, Ng DC, Chau SL, Chan AW, Ng EK, Lo KW, To KF	Neoplasia. 11:1174-1184(2009).
1864	19091858	"Comprehensive profiling of Epstein-Barr virus microRNAs in nasopharyngeal carcinoma"	Cosmopoulos K, Pegtel M, Hawkins J, Moffett H, Novina C, Middeldorp J, Thorley-Lawson DA	J Virol. 83:2357-2367(2009).
1865	19465578	"Identification of nutrient-responsive Arabidopsis and rapeseed microRNAs by comprehensive real-time polymerase chain reaction profiling and small RNA sequencing"	Pant BD, Musialak-Lange M, Nuc P, May P, Buhtz A, Kehr J, Walther D, Scheible WR	Plant Physiol. 150:1541-1555(2009).
1866	19854858	"Uncovering small RNA-mediated responses to phosphate deficiency in Arabidopsis by deep sequencing"	Hsieh LC, Lin SI, Shih AC, Chen JW, Lin WY, Tseng CY, Li WH, Chiou TJ	Plant Physiol. 151:2120-2132(2009).
1867	19146710	"Characterization and comparative profiling of the small RNA transcriptomes in two phases of locust"	Wei Y, Chen S, Yang P, Ma Z, Kang L	Genome Biol. 10:R6(2009).
1868	19046593	"Merkel cell polyomavirus encodes a microRNA with the ability to autoregulate viral gene expression"	Seo GJ, Chen CJ, Sullivan CS	Virology. 383:183-187(2009).
1869	19107204	"Identification and characterization of novel microRNAs from Schistosoma japonicum"	Xue X, Sun J, Zhang Q, Wang Z, Huang Y, Pan W	PLoS One. 3:e4034(2008).
1870	20161724	"An "in-depth" description of the small non-coding RNA population of Schistosoma japonicum schistosomulum"	Wang Z, Xue X, Sun J, Luo R, Xu X, Jiang Y, Zhang Q, Pan W	PLoS Negl Trop Dis. 4:e596(2010).
1871	19019961	"Novel less-abundant viral microRNAs encoded by herpes simplex virus 2 latency-associated transcript and their roles in regulating ICP34.5 and ICP0 mRNAs"	Tang S, Patel A, Krause PR	J Virol. 83:1433-1442(2009).
1872	19889786	"Identification of viral microRNAs expressed in human sacral ganglia latently infected with herpes simplex virus 2"	Umbach JL, Wang K, Tang S, Krause PR, Mont EK, Cohen JI, Cullen BR	J Virol. 84:1189-1192(2010).
1873	19353277	"Conserved and novel miRNAs in the legume Phaseolus vulgaris in response to stress"	Arenas-Huertero C, Perez B, Rabanal F, Blanco-Melo D, De la Rosa C, Estrada-Navarrete G, Sanchez F, Covarrubias AA, Reyes JL	Plant Mol Biol. 70:385-401(2009).
1874	19081140	"Heavy metal-regulated new microRNAs from rice"	Huang SQ, Peng J, Qiu CX, Yang ZM	J Inorg Biochem. 103:282-287(2009).
1875	19328789	"High throughput sequencing of microRNAs in chicken somites"	Rathjen T, Pais H, Sweetman D, Moulton V, Munsterberg A, Dalmay T	FEBS Lett. 583:1422-1426(2009).
1876	19351399	"Identification and characterization of new miRNAs cloned from normal mouse mammary gland"	Sdassi N, Silveri L, Laubier J, Tilly G, Costa J, Layani S, Vilotte JL, Le Provost F	BMC Genomics. 10:149(2009).
1877	19397817	"Parallel DNA pyrosequencing unveils new zebrafish microRNAs"	Soares AR, Pereira PM, Santos B, Egas C, Gomes AC, Arrais J, Oliveira JL, Moura GR, Santos MA	BMC Genomics. 10:195(2009).
1878	19189423	"The Sorghum bicolor genome and the diversification of grasses"	Paterson AH, Bowers JE, Bruggmann R, Dubchak I, Grimwood J, Gundlach H, Haberer G, Hellsten U, Mitros T, Poliakov A, Schmutz J, Spannagl M, Tang H, Wang X, Wicker T, Bharti AK, Chapman J, Feltus FA, Gowik U, Grigoriev IV, Lyons E, Maher CA, Martis M, Nare	Nature. 457:551-556(2009).
1879	\N	"	Zhang L, Ware D	Unpublished (2009).
1880	19755563	"Repertoire and evolution of miRNA genes in four divergent nematode species"	de Wit E, Linsen SE, Cuppen E, Berezikov E	Genome Res. 19:2064-2074(2009).
1881	19584097	"Clusters and superclusters of phased small RNAs in the developing inflorescence of rice"	Johnson C, Kasprzewska A, Tennessen K, Fernandes J, Nan GL, Walbot V, Sundaresan V, Vance V, Bowman LH	Genome Res. 19:1429-1440(2009).
1882	19541914	"Abundant primary piRNAs, endo-siRNAs, and microRNAs in a Drosophila ovary cell line"	Lau NC, Robine N, Martin R, Chung WJ, Niki Y, Berezikov E, Lai EC	Genome Res. 19:1776-1785(2009).
1883	19628731	"Abundant and dynamically expressed miRNAs, piRNAs, and other small RNAs in the vertebrate Xenopus tropicalis"	Armisen J, Gilchrist MJ, Wilczynska A, Standart N, Miska EA	Genome Res. 19:1766-1775(2009).
1884	19144716	"Discovery of herpes B virus-encoded microRNAs"	Besecker MI, Harden ME, Li G, Wang XJ, Griffiths A	J Virol. 83:3413-3416(2009).
1885	19585143	"Conserved microRNAs and their targets in model grass species Brachypodium distachyon"	Unver T, Budak H	Planta. 230:659-669(2009).
1886	20620959	"MicroRNA biogenesis via splicing and exosome-mediated trimming in Drosophila"	Flynt AS, Greimann JC, Chung WJ, Lima CD, Lai EC	Mol Cell. 38:900-907(2010).
1887	19699282	"Identification of conserved Aquilegia coerulea microRNAs and their targets"	Puzey JR, Kramer EM	Gene. 448:46-56(2009).
1888	19755470	"MicroRNAs resolve an apparent conflict between annelid systematics and their fossil record"	Sperling EA, Vinther J, Moy VN, Wheeler BM, Semon M, Briggs DE, Peterson KJ	Proc Biol Sci. 276:4315-4322(2009).
1889	19699294	"A discovery of novel microRNAs in the silkworm (Bombyx mori) genome"	Yu X, Zhou Q, Cai Y, Luo Q, Lin H, Hu S, Yu J	Genomics. 94:438-444(2009).
1890	20229201	"Novel microRNAs in silkworm (Bombyx mori)"	Cai Y, Yu X, Zhou Q, Yu C, Hu H, Liu J, Lin H, Yang J, Zhang B, Cui P, Hu S, Yu J	Funct Integr Genomics. 10:405-415(2010).
1891	20089182	"Deep sequencing of small RNA libraries reveals dynamic regulation of conserved and novel microRNAs and microRNA-stars during silkworm development"	Jagadeeswaran G, Zheng Y, Sumathipala N, Jiang H, Arrese EL, Soulages JL, Zhang W, Sunkar R	BMC Genomics. 11:52(2010).
1892	19823945	"Computational identification and characteristics of novel microRNAs from the silkworm (Bombyx mori L.)"	Huang Y, Zou Q, Tang SM, Wang LG, Shen XJ	Mol Biol Rep. 37:3171-3176(2010).
1893	19765282	"Identification and characterization of miRNAs expressed in the bovine ovary"	Hossain MM, Ghanem N, Hoelker M, Rings F, Phatsara C, Tholen E, Schellander K, Tesfaye D	BMC Genomics. 10:443(2009).
1894	19403687	"Novel microRNAs (miRNAs) encoded by herpesvirus of Turkeys: evidence of miRNA evolution by duplication"	Yao Y, Zhao Y, Smith LP, Watson M, Nair V	J Virol. 83:6969-6973(2009).
1895	19728068	"Identification and expression analysis of infectious laryngotracheitis virus encoding microRNAs"	Rachamadugu R, Lee JY, Wooming A, Kong BW	Virus Genes. 39:301-308(2009).
1896	19664594	"Identification of microRNAs and their targets from Populus euphratica"	Li B, Yin W, Xia X	Biochem Biophys Res Commun. 388:272-277(2009).
1897	19406225	"In silico detection and characteristics of novel microRNA genes in the Equus caballus genome using an integrated ab initio and comparative genomic approach"	Zhou M, Wang Q, Sun J, Li X, Xu L, Yang H, Shi H, Ning S, Chen L, Li Y, He T, Zheng Y	Genomics. 94:125-131(2009).
1898	19920351	"A novel microRNA targeting HDAC5 regulates osteoblast differentiation in mice and contributes to primary osteoporosis in humans"	Li H, Xie H, Liu W, Hu R, Huang B, Tan YF, Xu K, Sheng ZF, Zhou HD, Wu XP, Luo XH	J Clin Invest. 119:3666-3677(2009).
1899	19770025	"Genomic organization and embryonic expression of miR-430 in medaka (Oryzias latipes): insights into the post-transcriptional gene regulation in early development"	Tani S, Kusakabe R, Naruse K, Sakamoto H, Inoue K	Gene. 449:41-49(2010).
1900	\N	"Cellular AATF gene encodes a novel miRNA that can contribute to HIV-1 latency"	Kaul D, Hussain A	Indian J. Biochem. Biophys. 46:237-240(2009).
1901	20433717	"Deciphering the porcine intestinal microRNA transcriptome"	Sharbati S, Friedlander MR, Sharbati J, Hoeke L, Chen W, Keller A, Stahler PF, Rajewsky N, Einspanier R	BMC Genomics. 11:275(2010).
1902	19793906	"Characterization of microRNAs encoded by the bovine herpesvirus 1 genome"	Glazov EA, Horwood PF, Assavalapsakul W, Kongsuwan K, Mitchell RW, Mitter N, Mahony TJ	J Gen Virol. 91:32-41(2010).
1903	19796675	"Identification of novel stress-regulated microRNAs from Oryza sativa L"	Jian X, Zhang L, Li G, Zhang L, Wang X, Cao X, Fang X, Chen F	Genomics. 95:47-55(2010).
1904	19889779	"A global analysis of evolutionary conservation among known and predicted gammaherpesvirus microRNAs"	Walz N, Christalla T, Tessmer U, Grundhoff A	J Virol. 84:716-728(2010).
1905	19585144	"Identification and characterization of 27 conserved microRNAs in citrus"	Song C, Fang J, Li X, Liu H, Thomas Chao C	Planta. 230:671-685(2009).
1906	20398412	"Discovery and comparative profiling of microRNAs in a sweet orange red-flesh mutant and its wild type"	Xu Q, Liu Y, Zhu A, Wu X, Ye J, Yu K, Guo W, Deng X	BMC Genomics. 11:246(2010).
1907	19874857	"Cloning and bioinformatic identification of small RNAs in the filarial nematode,  Brugia malayi"	Poole CB, Davis PJ, Jin J, McReynolds LA	Mol Biochem Parasitol. 169:87-94(2010).
1908	\N	"Computational Identification of MicroRNA Homologs from Acyrthosiphon pisum (Pea Aphid)"	Sathyamurthy G, Swamy NR	J. Comp. Intell. Bioinf. 2:109-119(2009).
1909	20444247	"Bioinformatic prediction, deep sequencing of microRNAs and expression analysis during phenotypic plasticity in the pea aphid, Acyrthosiphon pisum"	Legeai F, Rizk G, Walsh T, Edwards O, Gordon K, Lavenier D, Leterme N, Mereau A, Nicolas J, Tagu D, Jaubert-Possamai S	BMC Genomics. 11:281(2010).
1910	20042113	"MicroRNA and tasiRNA diversity in mature pollen of Arabidopsis thaliana"	Grant-Downton R, Le Trionnaire G, Schmid R, Rodriguez-Enriquez J, Hafidh S, Mehdi S, Twell D, Dickinson H	BMC Genomics. 10:643(2009).
1911	19942686	"Conservation and divergence of microRNAs and their functions in Euphorbiaceous plants"	Zeng C, Wang W, Zheng Y, Chen X, Bo W, Song S, Zhang W, Peng M	Nucleic Acids Res. 38:981-995(2010).
1912	19961592	"Direct sequencing and expression analysis of a large number of miRNAs in Aedes aegypti and a multi-species survey of novel mosquito miRNAs"	Li S, Mead EA, Liang S, Tu Z	BMC Genomics. 10:581(2009).
1913	20167119	"Identification of microRNAs expressed in two mosquito vectors, Aedes albopictus and Culex quinquefasciatus"	Skalsky RL, Vanlandingham DL, Scholle F, Higgs S, Cullen BR	BMC Genomics. 11:119(2010).
1914	19889219	"Genome-wide analysis reveals rapid and dynamic changes in miRNA and siRNA sequence and expression during ovule and fiber development in allotetraploid cotton (Gossypium hirsutum L.)"	Pang M, Woodward AW, Agarwal V, Guan X, Ha M, Ramachandran V, Chen X, Triplett BA, Stelly DM, Chen ZJ	Genome Biol. 10:R122(2009).
1915	19788742	"Enrichment of a set of microRNAs during the cotton fiber development"	Kwak PB, Wang QQ, Chen XS, Qiu CX, Yang ZM	BMC Genomics. 10:457(2009).
1916	20220842	"Somatic sex identity is cell autonomous in the chicken"	Zhao D, McBride D, Nandi S, McQueen HA, McGrew MJ, Hocking PM, Lewis PD, Sang HM, Clinton M	Nature. 464:237-242(2010).
1917	20360741	"The genome of a songbird"	Warren WC, Clayton DF, Ellegren H, Arnold AP, Hillier LW, Kunstner A, Searle S, White S, Vilella AJ, Fairley S, Heger A, Kong L, Ponting CP, Jarvis ED, Mello CV, Minx P, Lovell P, Velho TA, Ferris M, Balakrishnan CN, Sinha S, Blatti C, London SE, Li Y, Li	Nature. 464:757-762(2010).
1918	20228792	"The dynamic genome of Hydra"	Chapman JA, Kirkness EF, Simakov O, Hampson SE, Mitros T, Weinmaier T, Rattei T, Balasubramanian PG, Borman J, Busam D, Disbennett K, Pfannkoch C, Sumin N, Sutton GG, Viswanathan LD, Walenz B, Goodstein DM, Hellsten U, Kawashima T, Prochnik SE, Putnam NH,	Nature. 464:592-596(2010).
1919	\N	"	Griffiths-Jones S, Ronshaugen M	Unpublished.
1920	20532037	"Re-inspection of small RNA sequence datasets reveals several novel human miRNA genes"	Hansen TB, Bramsen JB, Kjems J	PLoS One. 5:e10961(2010).
1921	20483914	"Discovery of microRNAs and other small RNAs in solid tumors"	Meiri E, Levy A, Benjamin H, Ben-David M, Cohen L, Dov A, Dromi N, Elyakim E, Yerushalmi N, Zion O, Lithwick-Yanai G, Sitbon E	Nucleic Acids Res. 38:6234-6246(2010).
1922	20459774	"Ultra-high throughput sequencing-based small RNA discovery and discrete statistical biomarker analysis in a collection of cervical tumours and matched controls"	Witten D, Tibshirani R, Gu SG, Fire A, Lui WO	BMC Biol. 8:58(2010).
1923	20423511	"Characterization of microRNA expression in bovine adipose tissues: a potential regulatory mechanism of subcutaneous adipose tissue development"	Jin W, Dodson MV, Moore SS, Basarab JA, Guan LL	BMC Mol Biol. 11:29(2010).
1924	20407027	"MicroRNA gene evolution in Arabidopsis lyrata and Arabidopsis thaliana"	Fahlgren N, Jogdeo S, Kasschau KD, Sullivan CM, Chapman EJ, Laubinger S, Smith LM, Dasenko M, Givan SA, Weigel D, Carrington JC	Plant Cell. 22:1074-1089(2010).
1925	20407023	"Arabidopsis lyrata small RNAs: transient MIRNA and small interfering RNA loci within the Arabidopsis genus"	Ma Z, Coruh C, Axtell MJ	Plant Cell. 22:1090-1103(2010).
1926	20520714	"The Ectocarpus genome and the independent evolution of multicellularity in brown  algae"	Cock JM, Sterck L, Rouze P, Scornet D, Allen AE, Amoutzias G, Anthouard V, Artiguenave F, Aury JM, Badger JH, Beszteri B, Billiau K, Bonnet E, Bothwell JH, Bowler C, Boyen C, Brownlee C, Carrano CJ, Charrier B, Cho GY, Coelho SM, Collen J, Corre E, Da Sil	Nature. 465:617-621(2010).
1927	20075255	"Functional and evolutionary insights from the genomes of three parasitoid Nasonia species"	Werren JH, Richards S, Desjardins CA, Niehuis O, Gadau J, Colbourne JK, Werren JH, Richards S, Desjardins CA, Niehuis O, Gadau J, Colbourne JK, Beukeboom LW, Desplan C, Elsik CG, Grimmelikhuijzen CJ, Kitts P, Lynch JA, Murphy T, Oliveira DC, Smith CD, van	Science. 327:343-348(2010).
1928	20214803	"Genome-wide comparative analysis of microRNAs in three non-human primates"	Brameier M	BMC Res Notes. 3:64(2010).
1929	20047695	"Deep sequencing identifies novel and conserved microRNAs in peanuts (Arachis hypogaea L.)"	Zhao CZ, Xia H, Frazier TP, Yao YY, Bi YP, Li AQ, Li MJ, Li CS, Zhang BH, Wang XJ	BMC Plant Biol. 10:3(2010).
1930	20219930	"Comprehensive analysis of Rhesus lymphocryptovirus microRNA expression"	Riley KJ, Rabinowitz GS, Steitz JA	J Virol. 84:5148-5157(2010).
1931	20021554	"Identification of microRNAs in wild soybean (Glycine soja)"	Chen R, Hu Z, Zhang H	J Integr Plant Biol. 51:1071-1079(2009).
1932	19891781	"Identification of differentially expressed miRNAs in chicken lung and trachea with avian influenza virus infection by a deep sequencing approach"	Wang Y, Brahmakshatriya V, Zhu H, Lupiani B, Reddy SM, Yoon BJ, Gunaratne PH, Kim JH, Chen R, Wang J, Zhou H	BMC Genomics. 10:512(2009).
1933	20621980	"siRNAs from miRNA sites mediate DNA methylation of target genes"	Chellappan P, Xia J, Zhou X, Gao S, Zhang X, Coutino G, Vazquez F, Zhang W, Jin H	Nucleic Acids Res. 38:6883-6894(2010).
1934	\N	"	Peterson K	Unpublished (2010).
1935	20230504	"Identification of grapevine microRNAs and their targets using high-throughput sequencing and degradome analysis"	Pantaleo V, Szittya G, Moxon S, Miozzi L, Moulton V, Dalmay T, Burgyan J	Plant J. 62:960-976(2010).
1936	20498841	"Deep sequencing of human nuclear and cytoplasmic small RNAs reveals an unexpectedly complex subcellular distribution of miRNAs and tRNA 3' trailers"	Liao JY, Ma LM, Guo YH, Zhang YC, Zhou H, Shao P, Chen YQ, Qu LH	PLoS One. 5:e10563(2010).
1937	20559549	"Large-scale expression analysis reveals distinct microRNA profiles at different stages of human neurodevelopment"	Smith B, Treadwell J, Zhang D, Ly D, McKinnell I, Walker PR, Sikorska M	PLoS One. 5:e11109(2010).
1938	20459673	"Analysis of microRNA transcriptome by deep sequencing of small RNA libraries of peripheral blood"	Vaz C, Ahmad HM, Sharma P, Gupta R, Kumar L, Kulshreshtha R, Bhattacharya A	BMC Genomics. 11:288(2010).
1939	20561211	"MicroRNAs, the epigenetic memory and climatic adaptation in Norway spruce"	Yakovlev IA, Fossdal CG, Johnsen O	New Phytol. 187:1154-1169(2010).
1940	20466808	"Deep sequencing reveals differential expression of microRNAs in favorable versus  unfavorable neuroblastoma"	Schulte JH, Marschall T, Martin M, Rosenstiel P, Mestdagh P, Schlierf S, Thor T, Vandesompele J, Eggert A, Schreiber S, Rahmann S, Schramm A	Nucleic Acids Res. 38:5919-5928(2010).
1941	20236986	"Novel intronic microRNA represses zebrafish myf5 promoter activity through silencing dickkopf-3 gene"	Hsu RJ, Lin CY, Hoi HS, Zheng SK, Lin CC, Tsai HJ	Nucleic Acids Res. 38:4384-4393(2010).
1942	18521122	"Data mining for miRNAs and their targets in the Triticeae"	Dryanova A, Zakharov A, Gulick PJ	Genome. 51:433-443(2008).
1943	20676715	"Regulation of barley miRNAs upon dehydration stress correlated with target gene expression"	Kantar M, Unver T, Budak H	Funct Integr Genomics. 10:493-507(2010).
1944	20213187	"Genome-wide profiling and analysis of Festuca arundinacea miRNAs and transcriptomes in response to foliar glyphosate application"	Unver T, Bakar M, Shearman RC, Budak H	Mol Genet Genomics. 283:397-413(2010).
1945	\N	"Computational Identification and Characterization of Putative miRNAs in Nasonia Species"	Sathyamurthy G, Swamy NR	Int J Insect Sci. 2:1-13(2010).
1946	18501606	"Endogenous RNA interference provides a somatic defense against Drosophila transposons"	Chung WJ, Okamura K, Martin R, Lai EC	Curr Biol. 18:795-802(2008).\

1947	18342361	"Sorting of small RNAs into Arabidopsis argonaute complexes is directed by the 5' terminal nucleotide"	Mi S, Cai T, Hu Y, Chen Y, Hodges E, Ni F, Wu L, Li S, Zhou H, Long C, Chen S, Hannon GJ, Qi Y.	Cell. 133:116-127(2008).
1948	18172163	"Functionally distinct regulatory RNAs generated by bidirectional transcription and processing of microRNA loci"	Tyler DM, Okamura K, Chung WJ, Hagen JW, Berezikov E, Hannon GJ, Lai EC.	Genes Dev. 22:26-36(2008).
1949	21307183	"Improved annotation of C. elegans microRNAs by deep sequencing reveals structures associated with processing by Drosha and Dicer"	Warf MB, Johnson WE, Bass BL	RNA. 17:563-577(2011).
1950	20807255	"Next-generation small RNA sequencing for microRNAs profiling in the honey bee Apis mellifera"	Chen X, Yu X, Cai Y, Zheng H, Yu D, Liu G, Zhou Q, Hu S, Hu F	Insect Mol Biol. 19:799-805(2010).
1951	21357774	"MicroRNA activity in the Arabidopsis male germline"	Borges F, Pereira PA, Slotkin RK, Martienssen RA, Becker JD	J Exp Bot. 62:1611-1620(2011).
1952	21312241	"MicroRNA identity and abundance in developing swine adipose tissue as determined  by Solexa sequencing"	Li G, Li Y, Li X, Ning X, Li M, Yang G	J Cell Biochem. 112:1318-1328(2011).
1953	20733160	"Deep sequencing of the small RNA transcriptome of normal and malignant human B cells identifies hundreds of novel microRNAs"	Jima DD, Zhang J, Jacobs C, Richards KL, Dunphy CH, Choi WW, Au WY, Srivastava G, Czader MB, Rizzieri DA, Lagoo AS, Lugar PL, Mann KP, Flowers CR, Bernal-Mizrachi L, Naresh KN, Evens AM, Gordon LI, Luftig M, Friedman DR, Weinberg JB, Thompson MA, Gill JI,	Blood. 116:e118-e127(2010).
1954	20935160	"Next-generation sequencing identifies the natural killer cell microRNA transcriptome"	Fehniger TA, Wylie T, Germino E, Leong JW, Magrini VJ, Koul S, Keppel CR, Schneider SE, Koboldt DC, Sullivan RP, Heinz ME, Crosby SD, Nagarajan R, Ramsingh G, Link DC, Ley TJ, Mardis ER	Genome Res. 20:1590-1604(2010).
1955	20817720	"Functional shifts in insect microRNA evolution"	Marco A, Hui JH, Ronshaugen M, Griffiths-Jones S	Genome Biol Evol. 2:686-696(2010).
1956	21210939	"microRNA complements in deuterostomes: origin and evolution of microRNAs"	Campo-Paysaa F, Semon M, Cameron RA, Peterson KJ, Schubert M	Evol Dev. 13:15-27(2011).
1957	21371551	"Implementation of a de novo genome-wide computational approach for updating Brachypodium miRNAs"	Baev V, Milev I, Naydenov M, Apostolova E, Minkov G, Minkov I, Yahubyan G	Genomics. 97:282-293(2011).
1958	21199797	"Identification of new microRNAs in paired normal and tumor breast tissue suggests a dual role for the ERBB2/Her2 gene"	Persson H, Kvist A, Rego N, Staaf J, Vallon-Christersson J, Luts L, Loman N, Jonsson G, Naya H, Hoglund M, Borg A, Rovira C	Cancer Res. 71:78-86(2011).
1959	19951405	"Plant polycistronic precursors containing non-homologous microRNAs target transcripts encoding functionally related proteins"	Merchan F, Boualem A, Crespi M, Frugier F	Genome Biol. 10:R136(2009).
1960	21403133	"Ordered progression of stage-specific miRNA profiles in the mouse B2 B-cell lineage"	Spierings DC, McGoldrick D, Hamilton-Easton AM, Neale G, Murchison EP, Hannon GJ, Green DR, Withoff S	Blood. 117:5340-5349(2011).
